Timestamp,AQI,Temp,Hum,Pres
2025-12-08T00:02:45,38.95,21,71,0
2025-12-08T00:02:50,38.83,21,71,0
2025-12-08T00:02:55,38.95,21,71,0
2025-12-08T00:03:00,39.07,21,71,0
2025-12-08T00:03:05,38.95,21,71,1
2025-12-08T00:03:10,38.71,21,71,1
2025-12-08T00:03:15,38.46,21,71,0
2025-12-08T00:03:20,38.46,21,71,0
2025-12-08T00:03:25,38.46,21,71,0
2025-12-08T00:03:30,38.46,21,71,1
2025-12-08T00:03:35,38.46,21,71,0
2025-12-08T00:03:40,38.58,21,71,0
2025-12-08T00:03:45,38.71,21,71,0
2025-12-08T00:03:50,38.95,21,71,0
2025-12-08T00:03:55,38.95,21,71,1
2025-12-08T00:04:00,39.07,21,71,0
2025-12-08T00:04:05,40.29,21,71,1
2025-12-08T00:04:10,39.07,21,71,0
2025-12-08T00:04:15,39.07,21,71,1
2025-12-08T00:04:20,39.32,21,71,1
2025-12-08T00:04:25,39.07,21,71,0
2025-12-08T00:04:30,39.19,21,71,0
2025-12-08T00:04:35,38.83,21,71,0
2025-12-08T00:04:40,38.71,21,71,0
2025-12-08T00:04:45,38.46,21,71,0
2025-12-08T00:04:50,38.46,21,71,0
2025-12-08T00:04:55,38.46,21,71,0
2025-12-08T00:05:00,38.46,21,71,0
2025-12-08T00:05:05,38.71,21,71,0
2025-12-08T00:05:10,38.58,21,71,0
2025-12-08T00:05:16,38.46,21,71,1
2025-12-08T00:05:21,38.95,21,71,0
2025-12-08T00:05:26,38.71,21,71,0
2025-12-08T00:05:31,38.71,21,71,0
2025-12-08T00:05:36,38.95,21,71,1
2025-12-08T00:05:41,39.07,21,71,1
2025-12-08T00:05:46,38.95,21,71,0
2025-12-08T00:05:51,38.95,21,71,0
2025-12-08T00:05:56,38.46,21,71,1
2025-12-08T00:06:01,38.71,21,71,0
2025-12-08T00:06:06,38.46,21,71,0
2025-12-08T00:06:11,38.46,21,71,0
2025-12-08T00:06:16,38.46,21,71,0
2025-12-08T00:06:21,38.22,21,71,0
2025-12-08T00:06:26,37.97,21,71,0
2025-12-08T00:06:31,38.46,21,71,0
2025-12-08T00:06:36,38.46,21,71,0
2025-12-08T00:06:41,37.97,21,71,0
2025-12-08T00:06:46,38.46,21,71,0
2025-12-08T00:06:51,38.46,21,71,0
2025-12-08T00:06:56,39.07,21,71,0
2025-12-08T00:07:01,38.34,21,71,0
2025-12-08T00:07:06,38.34,21,71,0
2025-12-08T00:07:11,38.71,21,71,1
2025-12-08T00:07:16,38.71,21,71,0
2025-12-08T00:07:21,38.58,21,71,0
2025-12-08T00:07:26,37.48,21,71,0
2025-12-08T00:07:31,38.83,21,71,0
2025-12-08T00:07:36,38.95,21,71,1
2025-12-08T00:07:41,38.83,21,71,0
2025-12-08T00:07:46,38.71,21,71,0
2025-12-08T00:07:51,38.83,21,71,0
2025-12-08T00:07:56,38.83,21,71,0
2025-12-08T00:08:01,39.07,21,71,0
2025-12-08T00:08:06,38.83,21,71,0
2025-12-08T00:08:11,38.83,21,71,0
2025-12-08T00:08:16,39.07,21,71,1
2025-12-08T00:08:21,39.07,21,71,0
2025-12-08T00:08:27,37.61,21,72,0
2025-12-08T00:08:32,39.07,21,72,0
2025-12-08T00:08:37,38.83,21,72,0
2025-12-08T00:08:42,39.07,21,72,0
2025-12-08T00:08:47,38.95,21,72,0
2025-12-08T00:08:52,38.83,21,72,0
2025-12-08T00:08:57,38.95,21,71,0
2025-12-08T00:09:02,38.95,21,71,0
2025-12-08T00:09:07,38.83,21,71,0
2025-12-08T00:09:12,38.58,21,71,0
2025-12-08T00:09:17,38.71,21,71,0
2025-12-08T00:09:22,38.34,21,71,0
2025-12-08T00:09:27,38.83,21,71,0
2025-12-08T00:09:32,38.95,21,71,0
2025-12-08T00:09:37,38.71,21,71,0
2025-12-08T00:09:42,39.19,21,72,0
2025-12-08T00:09:47,38.83,21,72,0
2025-12-08T00:09:52,38.95,21,72,0
2025-12-08T00:09:57,38.71,21,72,0
2025-12-08T00:10:02,38.95,21,72,0
2025-12-08T00:10:07,38.71,21,72,0
2025-12-08T00:10:12,38.71,21,72,0
2025-12-08T00:10:17,38.46,21,72,0
2025-12-08T00:10:22,38.46,21,72,0
2025-12-08T00:10:27,38.83,21,72,0
2025-12-08T00:10:32,38.71,21,72,0
2025-12-08T00:10:37,38.71,21,72,0
2025-12-08T00:10:42,38.83,21,72,0
2025-12-08T00:10:47,39.07,21,72,0
2025-12-08T00:10:52,40.42,21,72,0
2025-12-08T00:10:57,40.42,21,72,0
2025-12-08T00:11:02,40.42,21,72,0
2025-12-08T00:11:07,40.78,21,72,0
2025-12-08T00:11:12,41.03,21,72,0
2025-12-08T00:11:17,41.03,21,72,0
2025-12-08T00:11:22,40.66,21,72,0
2025-12-08T00:11:27,40.9,21,72,0
2025-12-08T00:11:32,41.03,21,72,0
2025-12-08T00:11:38,42.25,21,72,0
2025-12-08T00:11:43,41.27,21,72,0
2025-12-08T00:11:48,41.39,21,72,0
2025-12-08T00:11:53,41.39,21,73,0
2025-12-08T00:11:58,41.64,21,73,0
2025-12-08T00:12:03,41.88,21,73,0
2025-12-08T00:12:08,42.12,21,73,0
2025-12-08T00:12:13,41.88,21,73,0
2025-12-08T00:12:18,42.12,21,73,0
2025-12-08T00:12:23,41.88,21,73,0
2025-12-08T00:12:28,42,21,73,0
2025-12-08T00:12:33,43.35,21,73,0
2025-12-08T00:12:38,42.12,21,73,0
2025-12-08T00:12:43,42.49,21,73,0
2025-12-08T00:12:48,42.49,21,73,0
2025-12-08T00:12:53,42.25,21,73,0
2025-12-08T00:12:58,42.25,21,73,0
2025-12-08T00:13:03,42.25,21,73,0
2025-12-08T00:13:08,42.37,21,73,0
2025-12-08T00:13:13,42.37,21,73,0
2025-12-08T00:13:18,42.37,21,73,0
2025-12-08T00:13:23,42.37,21,73,1
2025-12-08T00:13:28,42,21,73,1
2025-12-08T00:13:33,42.12,21,73,1
2025-12-08T00:13:38,41.88,21,73,0
2025-12-08T00:13:43,42.12,21,73,0
2025-12-08T00:13:48,42.37,21,73,0
2025-12-08T00:13:53,42.25,21,73,0
2025-12-08T00:13:58,42.37,21,73,0
2025-12-08T00:14:03,42.12,21,73,0
2025-12-08T00:14:08,42.37,21,73,0
2025-12-08T00:14:13,42.61,21,73,0
2025-12-08T00:14:18,49.82,21,73,0
2025-12-08T00:14:23,42.98,21,73,0
2025-12-08T00:14:28,42.98,21,73,0
2025-12-08T00:14:33,42.98,21,73,1
2025-12-08T00:14:38,42.86,21,74,0
2025-12-08T00:14:43,42.61,21,74,0
2025-12-08T00:14:49,42.74,21,74,0
2025-12-08T00:14:54,42.86,21,73,0
2025-12-08T00:14:59,42.61,21,73,0
2025-12-08T00:15:04,42.74,21,73,0
2025-12-08T00:15:09,42.37,21,73,0
2025-12-08T00:15:14,42.37,21,73,0
2025-12-08T00:15:19,42.37,21,73,0
2025-12-08T00:15:24,42.61,21,73,0
2025-12-08T00:15:29,42.61,21,73,0
2025-12-08T00:15:34,42.86,21,73,0
2025-12-08T00:15:39,42.86,21,73,0
2025-12-08T00:15:44,42.61,21,73,0
2025-12-08T00:15:49,42.74,21,73,0
2025-12-08T00:15:54,42.98,21,73,0
2025-12-08T00:15:59,42.49,21,73,0
2025-12-08T00:16:04,42.37,21,73,0
2025-12-08T00:16:09,42.61,21,73,0
2025-12-08T00:16:14,42.61,21,73,0
2025-12-08T00:16:19,42.61,21,73,0
2025-12-08T00:16:24,42.25,21,73,0
2025-12-08T00:16:29,42.25,21,73,0
2025-12-08T00:16:34,42.37,21,73,0
2025-12-08T00:16:39,42.12,21,73,0
2025-12-08T00:16:44,42,21,73,0
2025-12-08T00:16:49,42.37,21,73,0
2025-12-08T00:16:54,41.88,21,73,0
2025-12-08T00:16:59,42,21,73,0
2025-12-08T00:17:04,41.88,21,73,0
2025-12-08T00:17:09,41.88,21,73,0
2025-12-08T00:17:14,41.64,21,73,0
2025-12-08T00:17:19,41.39,21,73,0
2025-12-08T00:17:24,41.27,21,73,0
2025-12-08T00:17:29,42.12,21,73,0
2025-12-08T00:17:34,41.76,21,73,0
2025-12-08T00:17:39,41.88,21,73,0
2025-12-08T00:17:44,41.76,21,73,0
2025-12-08T00:17:49,41.76,21,73,0
2025-12-08T00:17:54,41.76,21,73,0
2025-12-08T00:18:00,41.88,21,73,0
2025-12-08T00:18:05,41.76,21,73,0
2025-12-08T00:18:10,41.76,21,73,0
2025-12-08T00:18:15,41.88,21,73,0
2025-12-08T00:18:20,41.27,21,73,0
2025-12-08T00:18:25,42.12,21,73,0
2025-12-08T00:18:30,41.76,21,73,0
2025-12-08T00:18:35,41.64,21,73,0
2025-12-08T00:18:40,41.64,21,73,0
2025-12-08T00:18:45,41.76,21,73,0
2025-12-08T00:18:50,41.88,21,73,0
2025-12-08T00:18:55,41.64,21,73,0
2025-12-08T00:19:00,41.76,21,73,0
2025-12-08T00:19:05,42,21,73,0
2025-12-08T00:19:10,41.88,21,73,0
2025-12-08T00:19:15,42,21,73,0
2025-12-08T00:19:20,42.12,21,73,0
2025-12-08T00:19:25,41.88,21,73,0
2025-12-08T00:19:30,41.76,21,73,0
2025-12-08T00:19:35,41.76,21,73,0
2025-12-08T00:19:40,42.12,21,73,0
2025-12-08T00:19:45,42.37,21,73,0
2025-12-08T00:19:50,41.88,21,73,0
2025-12-08T00:19:55,42.12,21,73,0
2025-12-08T00:20:00,42.12,21,73,0
2025-12-08T00:20:05,41.88,21,73,0
2025-12-08T00:20:10,42.25,21,74,0
2025-12-08T00:20:15,42.25,21,74,0
2025-12-08T00:20:20,42.49,21,74,0
2025-12-08T00:20:25,42.25,21,74,0
2025-12-08T00:20:30,42.25,21,74,0
2025-12-08T00:20:35,42.37,21,74,0
2025-12-08T00:20:40,42.25,21,74,0
2025-12-08T00:20:45,42.25,21,74,0
2025-12-08T00:20:50,41.88,21,74,0
2025-12-08T00:20:55,42.25,21,74,0
2025-12-08T00:21:00,41.88,21,74,0
2025-12-08T00:21:05,42.12,20.9,75,0
2025-12-08T00:21:11,41.88,20.7,75,0
2025-12-08T00:21:16,41.51,20.6,75,0
2025-12-08T00:21:21,42.12,20.6,75,0
2025-12-08T00:21:26,42.37,20.6,75,0
2025-12-08T00:21:31,42.12,20.6,75,0
2025-12-08T00:21:36,42.12,20.6,75,0
2025-12-08T00:21:41,42,20.6,75,0
2025-12-08T00:21:46,41.88,20.6,75,0
2025-12-08T00:21:51,41.88,20.6,75,0
2025-12-08T00:21:56,41.88,20.6,75,0
2025-12-08T00:22:01,41.76,20.6,75,0
2025-12-08T00:22:06,42,20.6,75,0
2025-12-08T00:22:11,41.64,20.6,75,0
2025-12-08T00:22:16,41.39,20.6,75,0
2025-12-08T00:22:21,42.12,20.6,75,0
2025-12-08T00:22:26,41.64,20.6,75,0
2025-12-08T00:22:31,41.88,20.6,75,0
2025-12-08T00:22:36,41.39,20.6,75,0
2025-12-08T00:22:41,42.12,20.6,75,0
2025-12-08T00:22:46,41.76,20.6,75,0
2025-12-08T00:22:51,41.88,20.6,75,0
2025-12-08T00:22:56,41.76,20.6,75,0
2025-12-08T00:23:01,41.76,20.6,75,0
2025-12-08T00:23:06,41.88,20.6,75,0
2025-12-08T00:23:11,42.12,20.6,75,0
2025-12-08T00:23:16,41.51,20.6,75,0
2025-12-08T00:23:21,41.64,20.6,75,0
2025-12-08T00:23:26,42.12,20.6,75,0
2025-12-08T00:23:31,41.88,20.6,75,0
2025-12-08T00:23:36,41.88,20.6,75,0
2025-12-08T00:23:41,42.12,20.6,75,0
2025-12-08T00:23:46,42.12,20.6,75,0
2025-12-08T00:23:51,42.12,20.6,75,0
2025-12-08T00:23:56,42.25,20.6,75,0
2025-12-08T00:24:01,42.12,20.6,75,0
2025-12-08T00:24:06,41.88,20.6,75,0
2025-12-08T00:24:11,41.88,20.6,75,0
2025-12-08T00:24:16,41.64,20.6,75,0
2025-12-08T00:24:22,41.88,20.6,75,0
2025-12-08T00:24:27,41.76,20.6,75,0
2025-12-08T00:24:32,42.12,20.6,75,0
2025-12-08T00:24:37,42,20.6,75,0
2025-12-08T00:24:42,41.88,20.6,75,0
2025-12-08T00:24:47,41.76,20.6,75,0
2025-12-08T00:24:52,41.88,20.6,75,0
2025-12-08T00:24:57,41.76,20.6,75,0
2025-12-08T00:25:02,41.76,20.6,75,0
2025-12-08T00:25:07,41.88,20.6,75,0
2025-12-08T00:25:12,42,20.6,75,0
2025-12-08T00:25:17,41.76,20.6,75,0
2025-12-08T00:25:22,41.76,20.6,75,0
2025-12-08T00:25:27,41.76,20.6,75,0
2025-12-08T00:25:32,41.76,20.6,75,0
2025-12-08T00:25:37,42,20.6,75,0
2025-12-08T00:25:42,42,20.6,75,0
2025-12-08T00:25:47,41.88,20.6,75,0
2025-12-08T00:25:52,41.64,20.6,75,0
2025-12-08T00:25:57,41.76,20.6,75,0
2025-12-08T00:26:02,41.88,20.6,75,0
2025-12-08T00:26:07,41.88,20.6,75,0
2025-12-08T00:26:12,41.76,20.6,75,0
2025-12-08T00:26:17,42,20.6,75,0
2025-12-08T00:26:22,41.76,20.6,75,0
2025-12-08T00:26:27,41.76,20.6,75,0
2025-12-08T00:26:32,41.88,20.6,75,0
2025-12-08T00:26:37,41.88,20.6,75,0
2025-12-08T00:26:42,41.88,20.6,75,0
2025-12-08T00:26:47,41.88,20.6,75,0
2025-12-08T00:26:52,41.76,20.6,75,0
2025-12-08T00:26:57,41.64,20.6,75,0
2025-12-08T00:27:02,41.51,20.6,75,0
2025-12-08T00:27:07,41.64,20.6,75,0
2025-12-08T00:27:12,41.39,20.6,75,0
2025-12-08T00:27:17,41.76,20.6,75,0
2025-12-08T00:27:22,41.64,20.6,75,0
2025-12-08T00:27:27,41.64,20.6,75,0
2025-12-08T00:27:33,41.64,20.6,75,0
2025-12-08T00:27:38,41.51,20.6,75,0
2025-12-08T00:27:43,41.64,20.6,75,0
2025-12-08T00:27:48,41.64,20.6,75,0
2025-12-08T00:27:53,41.64,20.6,75,0
2025-12-08T00:27:58,41.88,20.6,75,0
2025-12-08T00:28:03,41.39,20.6,75,0
2025-12-08T00:28:08,41.76,20.6,75,0
2025-12-08T00:28:13,41.15,20.6,75,0
2025-12-08T00:28:18,41.64,20.6,75,0
2025-12-08T00:28:23,41.39,20.6,75,0
2025-12-08T00:28:28,41.64,20.6,75,0
2025-12-08T00:28:33,41.51,20.6,75,0
2025-12-08T00:28:38,41.76,20.6,75,0
2025-12-08T00:28:43,41.88,20.6,75,0
2025-12-08T00:28:48,41.39,20.6,75,0
2025-12-08T00:28:53,41.64,20.6,75,0
2025-12-08T00:28:58,41.64,20.6,75,0
2025-12-08T00:29:03,41.76,20.6,75,0
2025-12-08T00:29:08,41.76,20.6,75,0
2025-12-08T00:29:13,41.27,20.6,75,0
2025-12-08T00:29:18,41.39,20.6,75,0
2025-12-08T00:29:23,41.51,20.6,75,0
2025-12-08T00:29:28,41.39,20.6,75,0
2025-12-08T00:29:33,41.64,20.6,75,0
2025-12-08T00:29:38,41.64,20.6,75,0
2025-12-08T00:29:43,41.51,20.6,75,0
2025-12-08T00:29:48,41.64,20.6,75,0
2025-12-08T00:29:53,41.76,20.6,75,0
2025-12-08T00:29:58,41.51,20.6,75,0
2025-12-08T00:30:03,41.64,20.6,75,0
2025-12-08T00:30:08,41.64,20.6,75,0
2025-12-08T00:30:13,41.51,20.6,75,0
2025-12-08T00:30:18,41.51,20.6,75,0
2025-12-08T00:30:23,41.64,20.6,75,0
2025-12-08T00:30:28,41.51,20.6,75,0
2025-12-08T00:30:33,41.64,20.6,75,0
2025-12-08T00:30:38,41.51,20.6,75,0
2025-12-08T00:30:43,41.76,20.6,75,0
2025-12-08T00:30:49,41.39,20.6,76,0
2025-12-08T00:30:54,41.51,20.6,76,0
2025-12-08T00:30:59,41.39,20.6,76,0
2025-12-08T00:31:04,41.64,20.6,76,0
2025-12-08T00:31:09,41.76,20.6,76,0
2025-12-08T00:31:14,41.27,20.6,76,0
2025-12-08T00:31:19,41.64,20.6,76,0
2025-12-08T00:31:24,41.64,20.6,75,0
2025-12-08T00:31:29,41.39,20.6,75,0
2025-12-08T00:31:34,41.51,20.6,75,0
2025-12-08T00:31:39,41.76,20.6,75,0
2025-12-08T00:31:44,41.51,20.6,75,0
2025-12-08T00:31:49,41.51,20.6,75,0
2025-12-08T00:31:54,41.64,20.6,76,0
2025-12-08T00:31:59,41.51,20.6,76,0
2025-12-08T00:32:04,41.39,20.6,76,0
2025-12-08T00:32:09,43.59,20.6,75,0
2025-12-08T00:32:14,41.27,20.6,75,0
2025-12-08T00:32:19,41.39,20.6,75,0
2025-12-08T00:32:24,41.39,20.6,75,0
2025-12-08T00:32:29,41.27,20.6,76,0
2025-12-08T00:32:34,41.39,20.6,75,0
2025-12-08T00:32:39,41.39,20.6,76,0
2025-12-08T00:32:44,41.39,20.6,76,0
2025-12-08T00:32:49,41.27,20.6,76,0
2025-12-08T00:32:54,41.27,20.6,75,0
2025-12-08T00:32:59,41.15,20.6,75,0
2025-12-08T00:33:04,41.27,20.6,76,0
2025-12-08T00:33:09,41.15,20.6,76,0
2025-12-08T00:33:14,41.39,20.6,76,0
2025-12-08T00:33:19,41.64,20.6,75,0
2025-12-08T00:33:24,41.39,20.6,76,0
2025-12-08T00:33:29,41.27,20.6,76,0
2025-12-08T00:33:34,41.64,20.6,75,0
2025-12-08T00:33:39,41.39,20.6,75,0
2025-12-08T00:33:44,41.39,20.6,76,0
2025-12-08T00:33:49,41.39,20.6,76,0
2025-12-08T00:33:54,41.39,20.6,76,0
2025-12-08T00:34:00,41.39,20.6,76,0
2025-12-08T00:34:05,41.39,20.6,76,0
2025-12-08T00:34:10,41.03,20.6,76,0
2025-12-08T00:34:15,41.51,20.6,76,0
2025-12-08T00:34:20,41.64,20.6,76,0
2025-12-08T00:34:25,41.39,20.6,76,0
2025-12-08T00:34:30,41.39,20.6,76,0
2025-12-08T00:34:35,41.64,20.6,76,0
2025-12-08T00:34:40,41.64,20.6,76,0
2025-12-08T00:34:45,41.39,20.6,76,0
2025-12-08T00:34:50,41.39,20.6,76,0
2025-12-08T00:34:55,41.39,20.6,76,0
2025-12-08T00:35:00,41.39,20.6,76,0
2025-12-08T00:35:05,41.27,20.6,76,0
2025-12-08T00:35:10,41.27,20.6,76,0
2025-12-08T00:35:15,41.27,20.6,76,0
2025-12-08T00:35:20,41.15,20.6,76,0
2025-12-08T00:35:25,41.51,20.6,76,0
2025-12-08T00:35:30,41.27,20.6,76,0
2025-12-08T00:35:35,41.39,20.6,76,0
2025-12-08T00:35:40,41.39,20.6,76,0
2025-12-08T00:35:45,41.39,20.6,76,0
2025-12-08T00:35:50,41.51,20.6,76,0
2025-12-08T00:35:55,41.39,20.6,76,0
2025-12-08T00:36:00,41.27,20.6,76,0
2025-12-08T00:36:05,41.51,20.6,76,0
2025-12-08T00:36:10,40.54,20.6,76,0
2025-12-08T00:36:15,41.27,20.6,77,0
2025-12-08T00:36:20,40.42,20.6,76,0
2025-12-08T00:36:25,41.27,20.6,76,0
2025-12-08T00:36:30,41.39,20.6,76,0
2025-12-08T00:36:35,41.39,20.6,76,0
2025-12-08T00:36:40,41.88,20.6,76,0
2025-12-08T00:36:45,41.88,20.6,76,0
2025-12-08T00:36:50,41.88,20.6,76,0
2025-12-08T00:36:55,41.88,20.8,76,0
2025-12-08T00:37:00,41.64,21,75,0
2025-12-08T00:37:05,41.76,21,75,0
2025-12-08T00:37:11,44.32,21,74,0
2025-12-08T00:37:16,41.76,21,74,0
2025-12-08T00:37:21,41.76,21,74,0
2025-12-08T00:37:26,41.27,21,74,0
2025-12-08T00:37:31,41.51,21,74,0
2025-12-08T00:37:36,41.39,21,74,0
2025-12-08T00:37:41,41.39,21,74,0
2025-12-08T00:37:46,41.64,21,74,0
2025-12-08T00:37:51,41.51,21,74,0
2025-12-08T00:37:56,41.39,21,74,0
2025-12-08T00:38:01,41.76,21,74,0
2025-12-08T00:38:06,41.76,21,74,0
2025-12-08T00:38:11,41.64,21,74,0
2025-12-08T00:38:16,41.27,21,74,0
2025-12-08T00:38:21,41.64,21,74,0
2025-12-08T00:38:26,41.76,21,74,0
2025-12-08T00:38:31,41.76,21,74,0
2025-12-08T00:38:36,41.64,21,74,0
2025-12-08T00:38:41,42.12,21,74,0
2025-12-08T00:38:46,41.76,21,74,0
2025-12-08T00:38:51,41.88,21,74,0
2025-12-08T00:38:56,42,21,74,0
2025-12-08T00:39:01,42.12,21,74,0
2025-12-08T00:39:06,41.76,21,74,0
2025-12-08T00:39:11,41.76,21,74,0
2025-12-08T00:39:16,41.27,21,74,1
2025-12-08T00:39:21,41.64,21,73,0
2025-12-08T00:39:26,41.76,21,73,1
2025-12-08T00:39:31,41.88,21,73,0
2025-12-08T00:39:36,41.76,21,73,0
2025-12-08T00:39:41,42,21,73,0
2025-12-08T00:39:46,41.76,21,73,0
2025-12-08T00:39:51,42.61,21.1,73,0
2025-12-08T00:39:56,43.1,21.2,73,0
2025-12-08T00:40:01,42.98,21.4,73,0
2025-12-08T00:40:06,42.86,21.4,73,0
2025-12-08T00:40:11,42.98,21.4,73,0
